image_name,labeled_objects,image_path
image_2268.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2268.jpg
image_2273.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2273.jpg
image_2286.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2286.jpg
image_2287.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2287.jpg
image_2290.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2290.jpg
image_2291.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2291.jpg
image_230.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_230.jpg
image_2314.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2314.jpg
image_232.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_232.jpg
image_2321.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2321.jpg
image_2322.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2322.jpg
image_2352.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2352.jpg
image_2353.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2353.jpg
image_2356.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2356.jpg
image_2358.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_2358.jpg
image_2359.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2359.jpg
image_2361.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2361.jpg
image_2362.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2362.jpg
image_2366.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2366.jpg
image_2370.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2370.jpg
image_2371.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2371.jpg
image_2381.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2381.jpg
image_2383.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2383.jpg
image_2386.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2386.jpg
image_2398.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2398.jpg
image_2406.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2406.jpg
image_2408.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2408.jpg
image_2412.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2412.jpg
image_2415.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2415.jpg
image_2418.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2418.jpg
image_2422.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2422.jpg
image_2428.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2428.jpg
image_2434.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2434.jpg
image_2442.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2442.jpg
image_2453.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2453.jpg
image_2456.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2456.jpg
image_2457.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2457.jpg
image_2468.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2468.jpg
image_2471.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2471.jpg
image_2474.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2474.jpg
image_2476.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2476.jpg
image_2481.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2481.jpg
image_2483.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2483.jpg
image_2487.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2487.jpg
image_2505.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2505.jpg
image_2506.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2506.jpg
image_2508.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2508.jpg
image_2515.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2515.jpg
image_2533.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2533.jpg
image_2538.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2538.jpg
image_2558.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2558.jpg
image_258.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_258.jpg
image_2615.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2615.jpg
image_2618.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2618.jpg
image_2670.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2670.jpg
image_2674.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2674.jpg
image_2676.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2676.jpg
image_2693.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2693.jpg
image_2701.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2701.jpg
image_2725.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2725.jpg
image_2730.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2730.jpg
image_2732.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2732.jpg
image_2735.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2735.jpg
image_2741.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2741.jpg
image_2746.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2746.jpg
image_2748.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2748.jpg
image_2749.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2749.jpg
image_2767.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2767.jpg
image_277.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_277.jpg
image_2774.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2774.jpg
image_2775.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2775.jpg
image_2782.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2782.jpg
image_2783.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2783.jpg
image_2807.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2807.jpg
image_2808.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2808.jpg
image_2810.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2810.jpg
image_2812.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2812.jpg
image_2818.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2818.jpg
image_288.jpg,['Education'],C:\Users\arjit\models\research\object_detection\test_images2\image_288.jpg
image_30.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_30.jpg
image_31.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_31.jpg
image_314.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_314.jpg
image_315.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_315.jpg
image_328.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_328.jpg
image_338.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_338.jpg
image_356.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_356.jpg
image_396.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_396.jpg
image_399.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_399.jpg
image_40.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_40.jpg
image_402.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_402.jpg
image_403.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_403.jpg
image_404.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_404.jpg
image_405.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_405.jpg
image_408.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_408.jpg
image_413.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_413.jpg
image_415.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_415.jpg
image_417.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_417.jpg
image_420.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_420.jpg
image_428.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_428.jpg
image_456.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_456.jpg
image_459.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_459.jpg
image_460.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_460.jpg
image_461.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_461.jpg
image_469.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_469.jpg
image_471.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_471.jpg
image_476.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_476.jpg
image_477.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_477.jpg
image_497.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_497.jpg
image_501.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_501.jpg
image_503.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_503.jpg
image_575.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images2\image_575.jpg
image_60.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_60.jpg
image_66.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_66.jpg
image_690.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_690.jpg
image_70.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_70.jpg
image_721.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_721.jpg
image_732.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_732.jpg
image_735.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_735.jpg
image_736.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_736.jpg
image_737.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_737.jpg
image_738.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_738.jpg
image_740.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_740.jpg
image_741.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_741.jpg
image_743.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_743.jpg
image_744.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_744.jpg
image_748.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_748.jpg
image_749.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_749.jpg
image_750.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_750.jpg
image_755.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_755.jpg
image_757.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_757.jpg
image_763.JPG,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_763.JPG
image_764.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_764.jpg
image_765.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_765.jpg
image_767.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_767.jpg
image_771.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_771.jpg
image_775.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_775.jpg
image_776.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_776.jpg
image_777.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_777.jpg
image_778.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_778.jpg
image_780.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_780.jpg
image_783.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_783.jpg
image_784.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_784.jpg
image_787.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_787.jpg
image_788.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_788.jpg
image_790.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_790.jpg
image_799.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_799.jpg
image_801.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_801.jpg
image_814.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_814.jpg
image_818.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_818.jpg
image_820.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_820.jpg
image_821.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_821.jpg
image_823.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_823.jpg
image_825.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_825.jpg
image_826.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_826.jpg
image_832.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_832.jpg
image_837.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_837.jpg
image_841.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_841.jpg
image_853.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_853.jpg
image_854.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_854.jpg
image_856.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_856.jpg
image_858.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_858.jpg
image_859.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_859.jpg
image_860.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_860.jpg
image_865.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_865.jpg
image_866.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_866.jpg
image_869.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_869.jpg
image_893.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_893.jpg
image_9.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_9.jpg
image_911.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_911.jpg
image_912.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_912.jpg
image_94.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_94.jpg
image_941.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_941.jpg
image_952.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_952.jpg
image_953.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_953.jpg
image_962.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_962.jpg
image_972.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_972.jpg
image_975.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_975.jpg
image_98.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_98.jpg
image_987.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_987.jpg
image_993.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_993.jpg
image_2613.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2613.jpg
image_1985.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_1985.jpg
image_2525.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2525.jpg
image_897.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_897.jpg
image_552.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images2\image_552.jpg
image_2191.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2191.jpg
image_1114.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_1114.jpg
image_2513.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2513.jpg
image_2575.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2575.jpg
image_2651.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2651.jpg
image_2051.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2051.jpg
image_2623.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2623.jpg
image_2369.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2369.jpg
image_2543.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2543.jpg
image_2064.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2064.jpg
image_629.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_629.jpg
image_2595.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2595.jpg
image_2596.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2596.jpg
image_2493.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2493.jpg
image_2108.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2108.jpg
image_2573.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2573.jpg
image_1649.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_1649.jpg
image_2697.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images2\image_2697.jpg
image_2737.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2737.jpg
image_2541.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2541.jpg
image_2565.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2565.jpg
image_2571.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2571.jpg
image_2605.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2605.jpg
image_2607.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2607.jpg
image_2617.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2617.jpg
image_2649.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2649.jpg
image_326.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images2\image_326.jpg
image_623.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images2\image_623.jpg
image_924.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_924.jpg
image_1479.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images2\image_1479.jpg
image_227.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_227.jpg
image_1765.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_1765.jpg
image_1968.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_1968.jpg
image_139.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_139.jpg
image_2279.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2279.jpg
image_1378.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_1378.jpg
image_1974.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_1974.jpg
image_253.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_253.jpg
image_2087.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2087.jpg
image_127.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_127.jpg
image_172.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_172.jpg
image_208.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_208.jpg
image_2734.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2734.jpg
image_397.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_397.jpg
image_1873.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_1873.jpg
image_899.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_899.jpg
image_2489.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_2489.jpg
image_733.jpg,['Sports'],C:\Users\arjit\models\research\object_detection\test_images2\image_733.jpg
image_1526.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_1526.jpg
image_2560.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2560.jpg
image_2539.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2539.jpg
image_2602.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2602.jpg
image_2656.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2656.jpg
image_1334.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_1334.jpg
image_331.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_331.jpg
image_2563.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2563.jpg
image_263.jpg,['Education'],C:\Users\arjit\models\research\object_detection\test_images2\image_263.jpg
image_322.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_322.jpg
image_2778.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_2778.jpg
image_1949.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_1949.jpg
image_1847.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_1847.jpg
image_1982.jpg,['Politics'],C:\Users\arjit\models\research\object_detection\test_images2\image_1982.jpg
image_191.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_191.jpg
image_1439.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_1439.jpg
image_1296.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_1296.jpg
image_2682.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_2682.jpg
image_276.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_276.jpg
image_1894.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_1894.jpg
image_1174.jpg,['Education'],C:\Users\arjit\models\research\object_detection\test_images2\image_1174.jpg
image_1218.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_1218.jpg
image_1268.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_1268.jpg
image_1466.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_1466.jpg
image_1495.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_1495.jpg
image_1890.jpg,['Education'],C:\Users\arjit\models\research\object_detection\test_images2\image_1890.jpg
image_2514.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2514.jpg
image_2588.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2588.jpg
image_264.jpg,['Education'],C:\Users\arjit\models\research\object_detection\test_images2\image_264.jpg
image_270.jpg,['Education'],C:\Users\arjit\models\research\object_detection\test_images2\image_270.jpg
image_295.jpg,['Education'],C:\Users\arjit\models\research\object_detection\test_images2\image_295.jpg
image_401.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_401.jpg
image_442.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_442.jpg
image_451.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_451.jpg
image_453.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_453.jpg
image_6.jpg,['Technology'],C:\Users\arjit\models\research\object_detection\test_images2\image_6.jpg
image_927.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images2\image_927.jpg
image_2531.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2531.jpg
image_341.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images2\image_341.jpg
image_639.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images2\image_639.jpg
image_2516.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images2\image_2516.jpg
image_4882.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images\image_4882.jpg
image_4308.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images\image_4308.jpg
image_6594.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images\image_6594.jpg
image_5015.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_5015.jpg
image_6601.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images\image_6601.jpg
image_5829.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images\image_5829.jpg
image_6618.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images\image_6618.jpg
image_5767.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images\image_5767.jpg
image_5867.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images\image_5867.jpg
image_6863.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_6863.jpg
image_5581.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_5581.jpg
image_4821.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_4821.jpg
image_6825.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_6825.jpg
image_5365.jpg,['Social'],C:\Users\arjit\models\research\object_detection\test_images\image_5365.jpg
image_6898.jpg,['Fiction'],C:\Users\arjit\models\research\object_detection\test_images\image_6898.jpg
image_6697.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_6697.jpg
image_5539.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_5539.jpg
image_6695.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_6695.jpg
image_6171.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_6171.jpg
image_6224.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_6224.jpg
image_5191.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_5191.jpg
image_5951.jpg,['Animal'],C:\Users\arjit\models\research\object_detection\test_images\image_5951.jpg
image_5978.jpg,['Animation'],C:\Users\arjit\models\research\object_detection\test_images\image_5978.jpg
